cycle,rank,feature,cycle_firing_frequency,global_firing_frequency,specificity,cycle_mean_activation
10,36,1159,0.08158203125,0.074183349609375,0.007398681640625002,0.051117608919739724
10,37,276,0.103359375,0.095986328125,0.007373046874999997,0.10005625195801258
10,38,1131,0.0695703125,0.06230224609375,0.0072680664062499956,0.5872146558761596
10,39,428,0.0742578125,0.066995849609375,0.007261962890625001,0.8117830240726471
10,40,1256,0.13638671875,0.129449462890625,0.006937255859374991,0.027556153517216443
10,41,1558,0.18169921875,0.17486328125,0.0068359375,0.0346496057882905
10,42,1510,0.11525390625,0.10857177734375,0.006682128906250001,0.02696453595533967
10,43,998,0.0777734375,0.071102294921875,0.006671142578124997,0.045241198912262914
10,44,1451,0.15923828125,0.152618408203125,0.006619873046875002,0.02629413429647684
10,45,1745,0.08724609375,0.08062744140625,0.006618652343750003,0.06814818467944861
10,46,992,0.07658203125,0.070025634765625,0.0065563964843750044,0.06371741816401481
10,47,283,0.10044921875,0.09417236328125,0.006276855468749995,0.062352258637547495
10,48,1867,0.1125,0.106396484375,0.006103515625,0.02706845719367266
10,49,1591,0.072578125,0.066566162109375,0.006011962890625,0.8953089201450348
10,50,346,0.0898046875,0.083948974609375,0.0058557128906249895,0.0185354015417397
11,1,1778,0.1702734375,0.130107421875,0.04016601562500002,0.047577161341905594
11,2,1038,0.15546875,0.1229296875,0.03253906249999999,0.04376549929846078
11,3,1839,0.15375,0.121485595703125,0.03226440429687499,0.04826378909870982
11,4,304,0.1446875,0.1187744140625,0.025913085937499997,0.04247725684195757
11,5,245,0.16259765625,0.137548828125,0.025048828125000006,0.033156460467725996
11,6,1871,0.14947265625,0.12495849609375,0.024514160156250006,0.03624042272567749
11,7,1503,0.1383203125,0.11441162109375,0.023908691406249988,0.03857331502251327
11,8,1740,0.18546875,0.16189697265625,0.02357177734374999,0.039061095006763934
11,9,1706,0.16,0.136796875,0.02320312499999999,0.03421514894813299
11,10,1997,0.13068359375,0.10806884765625,0.02261474609375,0.03603104814887047
11,11,29,0.144140625,0.121600341796875,0.022540283203124997,0.02735104948282242
11,12,1068,0.205,0.1829296875,0.022070312499999994,0.0460271567851305
11,13,1861,0.1362109375,0.1152978515625,0.020913085937499992,0.027481015780940653
11,14,624,0.14279296875,0.12231689453125,0.02047607421875,0.027663137018680572
11,15,1862,0.139921875,0.12116455078125,0.018757324218749996,0.03535154795274138
11,16,267,0.19822265625,0.1796484375,0.018574218749999982,0.04292731788009405
11,17,837,0.16287109375,0.145982666015625,0.01688842773437499,0.02953456375747919
11,18,1768,0.1812109375,0.165015869140625,0.01619506835937501,0.03288826894015074
11,19,1275,0.12447265625,0.10873779296875,0.015734863281249997,0.030517210476100443
11,20,2025,0.19841796875,0.18399169921875,0.014426269531250008,0.04242834702134132
11,21,453,0.174609375,0.160213623046875,0.014395751953125008,0.030171821787953378
11,22,1990,0.15802734375,0.145731201171875,0.012296142578125002,0.029506953209638597
11,23,908,0.12634765625,0.114134521484375,0.012213134765624994,0.022581869326531886
11,24,1451,0.1636328125,0.152618408203125,0.011014404296875002,0.026844780147075652
11,25,389,0.0869140625,0.076197509765625,0.010716552734374996,0.06973673664033413
11,26,1088,0.18341796875,0.1735546875,0.009863281249999994,0.04055710818618536
11,27,1964,0.17470703125,0.16499755859375,0.009709472656249996,0.03313988447189331
11,28,1307,0.1901171875,0.18060546875,0.009511718750000009,0.040495627671480176
11,29,998,0.0803515625,0.071102294921875,0.009249267578124998,0.0460328445956111
11,30,1256,0.13849609375,0.129449462890625,0.009046630859374988,0.027573933508247137
11,31,1210,0.07,0.061429443359375,0.008570556640625004,0.052873334605246784
11,32,2047,0.178671875,0.1704150390625,0.008256835937500012,0.040662125013768674
11,33,1248,0.1530078125,0.14489013671875,0.00811767578125,0.030532004050910472
11,34,1587,0.1231640625,0.115230712890625,0.007933349609375001,0.055541886277496816
11,35,51,0.078125,0.070501708984375,0.0076232910156250056,0.8898579692840576
11,36,346,0.09150390625,0.083948974609375,0.007554931640624998,0.018793022502213718
11,37,832,0.078828125,0.071346435546875,0.0074816894531249956,0.9428491878509522
11,38,1930,0.08556640625,0.0781103515625,0.007456054687500005,0.08869665123522281
11,39,3,0.12603515625,0.118597412109375,0.007437744140625008,0.02351252881810069
11,40,2029,0.0760546875,0.0687109375,0.007343749999999996,0.8487113797664643
11,41,1558,0.182109375,0.17486328125,0.007246093749999988,0.03474124699831009
11,42,350,0.15208984375,0.1448779296875,0.007211914062500019,0.03556543160229921
11,43,1978,0.13158203125,0.124383544921875,0.007198486328125003,0.03055704716593027
11,44,1591,0.0737109375,0.066566162109375,0.0071447753906250105,0.9000344038009643
11,45,1212,0.06802734375,0.060887451171875,0.007139892578124994,0.056448822859674695
11,46,497,0.107265625,0.100140380859375,0.0071252441406250006,0.05253069296479225
11,47,992,0.0769140625,0.070025634765625,0.006888427734375008,0.06506089128553867
11,48,1901,0.07048828125,0.06371337890625,0.00677490234375,0.050869901478290555
11,49,1745,0.0873046875,0.08062744140625,0.0066772460937500056,0.06863703109323978
11,50,1076,0.1166015625,0.11018798828125,0.0064135742187500094,0.048513120003044606
12,1,1778,0.17478515625,0.130107421875,0.044677734375,0.04863383444026113
12,2,1038,0.15751953125,0.1229296875,0.034589843750000016,0.0442941402643919
12,3,1839,0.153828125,0.121485595703125,0.032342529296875006,0.048617845233529806
12,4,304,0.14791015625,0.1187744140625,0.029135742187500008,0.04404240909963846
12,5,1503,0.1418359375,0.11441162109375,0.02742431640625001,0.03895115409046412
12,6,1740,0.18806640625,0.16189697265625,0.026169433593750013,0.039582554548978806
12,7,1871,0.1508984375,0.12495849609375,0.025939941406250014,0.03729616589844227
12,8,1861,0.14083984375,0.1152978515625,0.0255419921875,0.02836196145042777
12,9,29,0.1452734375,0.121600341796875,0.023673095703124994,0.027943174559623002
12,10,1068,0.20607421875,0.1829296875,0.023144531250000017,0.045266356840729716
12,11,624,0.14544921875,0.12231689453125,0.02313232421875,0.02839572533965111
12,12,1997,0.1309765625,0.10806884765625,0.02290771484375001,0.03526855945587158
12,13,245,0.16037109375,0.137548828125,0.022822265625000004,0.032501638121902945
12,14,1706,0.15888671875,0.136796875,0.022089843749999977,0.034109547715634105
12,15,267,0.19892578125,0.1796484375,0.01927734374999998,0.043031370677053926
12,16,1862,0.13966796875,0.12116455078125,0.018503417968750005,0.03472399115562439
12,17,1768,0.18333984375,0.165015869140625,0.018323974609375016,0.033481289967894554
12,18,837,0.16216796875,0.145982666015625,0.01618530273437499,0.02959297575056553
12,19,453,0.1760546875,0.160213623046875,0.015841064453124998,0.03073976803570986
12,20,1275,0.1221484375,0.10873779296875,0.013410644531250002,0.02970245908945799
12,21,1990,0.15869140625,0.145731201171875,0.012960205078125009,0.029458223022520543
12,22,1248,0.15779296875,0.14489013671875,0.012902832031250006,0.031571007445454595
12,23,2025,0.19607421875,0.18399169921875,0.012082519531250002,0.04148028001189232
12,24,1451,0.1646484375,0.152618408203125,0.012030029296874994,0.026710300408303737
12,25,1088,0.18515625,0.1735546875,0.011601562499999996,0.040762324333190915
12,26,908,0.12560546875,0.114134521484375,0.011470947265625003,0.022589623499661683
12,27,1210,0.07111328125,0.061429443359375,0.009683837890624991,0.054490345306694506
12,28,1256,0.1390234375,0.129449462890625,0.009573974609375008,0.02687472930178046
12,29,1307,0.18912109375,0.18060546875,0.008515624999999999,0.03935403995215893
12,30,1591,0.07505859375,0.066566162109375,0.008492431640625006,0.9272637581825256
12,31,992,0.07830078125,0.070025634765625,0.00827514648437501,0.06484161254018544
12,32,998,0.079375,0.071102294921875,0.008272705078124998,0.04659033000469208
12,33,1212,0.0690234375,0.060887451171875,0.008135986328125004,0.05701894972473383
12,34,1131,0.0702734375,0.06230224609375,0.007971191406249994,0.5935788208246231
12,35,1978,0.13220703125,0.124383544921875,0.00782348632812499,0.03138205075636506
12,36,373,0.130859375,0.123048095703125,0.007811279296875001,0.021678286381065847
12,37,2029,0.07591796875,0.0687109375,0.0072070312499999956,0.8525256001949311
12,38,51,0.0776953125,0.070501708984375,0.007193603515625008,0.8846627098321914
12,39,428,0.07416015625,0.066995849609375,0.007164306640624993,0.8169748294353485
12,40,1979,0.07212890625,0.0650146484375,0.007114257812499997,0.8089197963476181
12,41,389,0.08302734375,0.076197509765625,0.006829833984374992,0.06610486961901188
12,42,1558,0.18158203125,0.17486328125,0.0067187499999999956,0.03436095762997866
12,43,1155,0.11564453125,0.10906494140625,0.006579589843749997,0.04663291797041893
12,44,1589,0.10775390625,0.1012451171875,0.006508789062500006,0.04277357541024685
12,45,350,0.15134765625,0.1448779296875,0.0064697265625,0.03446343947201967
12,46,1930,0.08455078125,0.0781103515625,0.006440429687499999,0.09030953332781792
12,47,10,0.11529296875,0.108917236328125,0.006375732421875002,0.0553384343907237
12,48,832,0.07755859375,0.071346435546875,0.006212158203124998,0.9313807034492493
12,49,1159,0.08037109375,0.074183349609375,0.006187744140624993,0.05154851324856281
12,50,2047,0.1765625,0.1704150390625,0.0061474609375000155,0.03874853443354368
13,1,1778,0.176640625,0.130107421875,0.046533203125000006,0.0492771509103477
13,2,1038,0.15919921875,0.1229296875,0.036269531250000014,0.0441634124238044
13,3,1839,0.15755859375,0.121485595703125,0.036072998046875,0.049274964183568956
13,4,304,0.1501171875,0.1187744140625,0.0313427734375,0.04494825930800289
13,5,1503,0.1438671875,0.11441162109375,0.029455566406249994,0.03970284016802907
13,6,1740,0.19091796875,0.16189697265625,0.02902099609375,0.040258812867105004
13,7,1871,0.15208984375,0.12495849609375,0.027131347656250013,0.037053555976599456
13,8,1997,0.1351171875,0.10806884765625,0.02704833984375002,0.03675956659018993
13,9,1861,0.1405078125,0.1152978515625,0.025209960937499998,0.02795911923982203
13,10,624,0.14736328125,0.12231689453125,0.025046386718750008,0.028270300943404436
13,11,29,0.14572265625,0.121600341796875,0.024122314453125,0.028772097285836934
13,12,245,0.1612890625,0.137548828125,0.023740234375000002,0.0334288052842021
13,13,1706,0.16013671875,0.136796875,0.023339843749999978,0.033611555397510526
13,14,1068,0.205859375,0.1829296875,0.022929687500000018,0.04570544846355915
13,15,267,0.1999609375,0.1796484375,0.020312499999999983,0.04349751450121403
13,16,1862,0.14130859375,0.12116455078125,0.020144042968749984,0.03457546710968017
13,17,453,0.1778125,0.160213623046875,0.01759887695312501,0.030873625092208385
13,18,1275,0.12564453125,0.10873779296875,0.01690673828125,0.03078619044274092
13,19,837,0.16248046875,0.145982666015625,0.016497802734374983,0.02901052139699459
13,20,1768,0.18068359375,0.165015869140625,0.015667724609375017,0.03299480047076941
13,21,1088,0.18775390625,0.1735546875,0.014199218749999992,0.041560656875371936
13,22,2025,0.197734375,0.18399169921875,0.013742675781249991,0.04242069039493799
13,23,1990,0.15931640625,0.145731201171875,0.013585205078124996,0.028887089528143405
13,24,908,0.1248828125,0.114134521484375,0.010748291015624994,0.022129190173000097
13,25,1248,0.155078125,0.14489013671875,0.010187988281250004,0.03125039823353291
13,26,1210,0.07111328125,0.061429443359375,0.009683837890624991,0.05599676106125116
13,27,1745,0.09009765625,0.08062744140625,0.009470214843750005,0.07132621828466654
13,28,389,0.08556640625,0.076197509765625,0.009368896484375,0.06846726544201374
13,29,1256,0.13875,0.129449462890625,0.009300537109375007,0.026941240839660166
13,30,1451,0.161796875,0.152618408203125,0.009178466796875007,0.026193684414029122
13,31,1307,0.1897265625,0.18060546875,0.009121093750000003,0.039777373261749745
13,32,1964,0.17345703125,0.16499755859375,0.008459472656249994,0.03268595911562443
13,33,1131,0.070546875,0.06230224609375,0.008244628906249996,0.5992536607384682
13,34,1159,0.08240234375,0.074183349609375,0.008218994140624991,0.05267053939402103
13,35,1212,0.06880859375,0.060887451171875,0.007921142578124991,0.05847575712949037
13,36,699,0.07845703125,0.070888671875,0.007568359375,0.9263678848743438
13,37,1979,0.07224609375,0.0650146484375,0.007231445312500001,0.8193354392051697
13,38,998,0.07826171875,0.071102294921875,0.007159423828124997,0.04530779290944338
13,39,350,0.15197265625,0.1448779296875,0.007094726562500014,0.03412824518978596
13,40,1510,0.115625,0.10857177734375,0.0070532226562500105,0.02666613843291998
13,41,373,0.13,0.123048095703125,0.0069519042968750056,0.021558169052004816
13,42,832,0.07810546875,0.071346435546875,0.0067590332031250006,0.944534410238266
13,43,428,0.0735546875,0.066995849609375,0.006558837890624988,0.8091678041219711
13,44,1901,0.07015625,0.06371337890625,0.006442871093749997,0.05149744972586632
13,45,3,0.12498046875,0.118597412109375,0.0063830566406250094,0.023204684127122163
13,46,1867,0.1126953125,0.106396484375,0.006298828125000003,0.027380213402211667
13,47,1591,0.0727734375,0.066566162109375,0.006207275390625003,0.9087977290153504
13,48,1630,0.0765234375,0.07047607421875,0.0060473632812499956,0.14111494623124599
13,49,497,0.10615234375,0.100140380859375,0.006011962890625,0.05062129139900207
13,50,579,0.1530859375,0.147132568359375,0.005953369140624998,0.02525823049247265
14,1,1778,0.17716796875,0.130107421875,0.047060546875,0.04972329579293728
14,2,1038,0.16150390625,0.1229296875,0.03857421875,0.04446257242001593
14,3,1839,0.15720703125,0.121485595703125,0.035721435546874986,0.04944105077534914
14,4,304,0.15201171875,0.1187744140625,0.0332373046875,0.044481166461482646
14,5,1740,0.19201171875,0.16189697265625,0.030114746093750006,0.040553219839930536
14,6,1503,0.14443359375,0.11441162109375,0.030021972656250007,0.04032219102606177
14,7,1871,0.153984375,0.12495849609375,0.02902587890625001,0.03757194105535746
14,8,1068,0.210625,0.1829296875,0.027695312500000013,0.046576410457491876
14,9,29,0.1485546875,0.121600341796875,0.026954345703125007,0.028819336723536253
14,10,1861,0.1415625,0.1152978515625,0.02626464843750001,0.028173296693712473
14,11,245,0.16361328125,0.137548828125,0.026064453124999998,0.03435080345720053
14,12,1706,0.1613671875,0.136796875,0.024570312499999997,0.034669185839593414
14,13,1997,0.1321875,0.10806884765625,0.02411865234375002,0.03606336260214448
14,14,624,0.1439453125,0.12231689453125,0.021628417968750008,0.027937472369521855
14,15,1862,0.14265625,0.12116455078125,0.021491699218750007,0.035396948158741
14,16,267,0.20056640625,0.1796484375,0.020917968749999988,0.04356911092996597
14,17,1275,0.12615234375,0.10873779296875,0.01741455078125001,0.03064299514517188
14,18,453,0.17716796875,0.160213623046875,0.016954345703124984,0.030243026353418828
14,19,2025,0.200703125,0.18399169921875,0.01671142578125001,0.04277325160801411
14,20,837,0.162578125,0.145982666015625,0.016595458984374978,0.028946120031177996
14,21,1768,0.18041015625,0.165015869140625,0.015394287109375016,0.033285762816667556
14,22,1307,0.19525390625,0.18060546875,0.0146484375,0.0412994109466672
14,23,1990,0.160234375,0.145731201171875,0.014503173828125021,0.029917928241193294
14,24,908,0.12853515625,0.114134521484375,0.014400634765625003,0.02220901783555746
14,25,1088,0.186328125,0.1735546875,0.012773437500000012,0.040932555310428144
14,26,1210,0.07255859375,0.061429443359375,0.011129150390624995,0.05513747777789831
14,27,1256,0.13970703125,0.129449462890625,0.010257568359374997,0.027954749763011932
14,28,998,0.08099609375,0.071102294921875,0.009893798828124994,0.04644066816195846
14,29,1212,0.07025390625,0.060887451171875,0.009366455078124995,0.05994634505361319
14,30,1930,0.0869921875,0.0781103515625,0.008881835937499999,0.09357245288789272
14,31,1964,0.1738671875,0.16499755859375,0.008869628906249982,0.032251277528703215
14,32,389,0.0849609375,0.076197509765625,0.008763427734374996,0.06843664541840554
14,33,1131,0.07083984375,0.06230224609375,0.008537597656250007,0.6033254915475845
14,34,1451,0.1611328125,0.152618408203125,0.008514404296875,0.026000570245087146
14,35,350,0.15330078125,0.1448779296875,0.0084228515625,0.03500654276460409
14,36,1901,0.07208984375,0.06371337890625,0.008376464843749987,0.05401010222733021
14,37,3,0.1263671875,0.118597412109375,0.007769775390625011,0.02344459991902113
14,38,51,0.07822265625,0.070501708984375,0.007720947265625,0.8924335789680481
14,39,428,0.07470703125,0.066995849609375,0.007711181640624995,0.818343436717987
14,40,2047,0.177734375,0.1704150390625,0.0073193359375000044,0.0394861888512969
14,41,2029,0.07591796875,0.0687109375,0.0072070312499999956,0.8628145658969879
14,42,1745,0.08759765625,0.08062744140625,0.006970214843750003,0.0705064882710576
14,43,1979,0.0718359375,0.0650146484375,0.0068212890624999994,0.8125647717714309
14,44,1159,0.08099609375,0.074183349609375,0.006812744140624993,0.051786705739796164
14,45,361,0.15666015625,0.149910888671875,0.0067492675781249956,0.02446122493594885
14,46,1248,0.15158203125,0.14489013671875,0.006691894531249992,0.03013148482888937
14,47,489,0.0729296875,0.06652587890625,0.0064038085937500044,0.7179048842191696
14,48,832,0.07767578125,0.071346435546875,0.006329345703125003,0.933002712726593
14,49,942,0.119375,0.11308349609375,0.0062915039062499956,0.0676866203919053
14,50,971,0.16880859375,0.1626318359375,0.006176757812500017,0.03171386606991291
15,1,1778,0.17875,0.130107421875,0.048642578125,0.050606559738516806
15,2,1038,0.16423828125,0.1229296875,0.04130859375000001,0.045926048010587694
15,3,1839,0.16021484375,0.121485595703125,0.038729248046875,0.0508847111929208
15,4,304,0.15189453125,0.1187744140625,0.03312011718749999,0.0453178234398365
15,5,1503,0.14546875,0.11441162109375,0.03105712890625001,0.04050226198509335
15,6,1740,0.19265625,0.16189697265625,0.030759277343750002,0.04068685654550791
15,7,1068,0.21224609375,0.1829296875,0.02931640625000001,0.04777750980108977
15,8,1861,0.14455078125,0.1152978515625,0.029252929687500012,0.02930783435702324
15,9,1871,0.15376953125,0.12495849609375,0.02881103515625001,0.03766381550580263
15,10,245,0.1655859375,0.137548828125,0.028037109375000008,0.03412068620324135
15,11,29,0.14939453125,0.121600341796875,0.027794189453124993,0.029608860462903976
15,12,1997,0.1351171875,0.10806884765625,0.02704833984375002,0.036717522628605365
15,13,1706,0.16244140625,0.136796875,0.02564453124999999,0.03559899153187871
15,14,624,0.14599609375,0.12231689453125,0.023679199218750002,0.02905586116015911
15,15,267,0.2021484375,0.1796484375,0.022499999999999992,0.044043929241597654
15,16,1862,0.14322265625,0.12116455078125,0.02205810546874999,0.03529788084328175
15,17,837,0.16638671875,0.145982666015625,0.020404052734374983,0.030326911248266697
15,18,1275,0.127734375,0.10873779296875,0.018996582031250014,0.03156315453350544
15,19,453,0.1783203125,0.160213623046875,0.01810668945312499,0.03088565222918987
15,20,1768,0.18310546875,0.165015869140625,0.018089599609375007,0.033919326327741146
15,21,2025,0.20201171875,0.18399169921875,0.018020019531250014,0.04321723815053701
15,22,1990,0.160859375,0.145731201171875,0.015128173828125008,0.0299208415299654
15,23,908,0.12884765625,0.114134521484375,0.014713134765624997,0.022608091589063406
15,24,1088,0.1878515625,0.1735546875,0.014296875000000014,0.04132117550820112
15,25,1307,0.19408203125,0.18060546875,0.013476562500000011,0.040908507592976096
15,26,1210,0.07439453125,0.061429443359375,0.012965087890625004,0.05818009875714779
15,27,1212,0.07181640625,0.060887451171875,0.010928955078125004,0.060970796719193456
15,28,1451,0.163203125,0.152618408203125,0.010584716796875004,0.026333693712949753
15,29,1248,0.1552734375,0.14489013671875,0.010383300781249993,0.030826223827898503
15,30,1745,0.09041015625,0.08062744140625,0.009782714843749998,0.07392591815441847
15,31,699,0.0800390625,0.070888671875,0.00915039062499999,0.9456383264064789
15,32,389,0.08533203125,0.076197509765625,0.009134521484374991,0.06944306507706642
15,33,1256,0.1384765625,0.129449462890625,0.009027099609375006,0.027485393565148116
15,34,1964,0.173671875,0.16499755859375,0.008674316406249993,0.03255185022950172
15,35,1930,0.0867578125,0.0781103515625,0.008647460937500004,0.09366339534521102
15,36,998,0.07947265625,0.071102294921875,0.008370361328124992,0.046334784422069786
15,37,428,0.0751171875,0.066995849609375,0.008121337890624997,0.8268983638286591
15,38,1591,0.07439453125,0.066566162109375,0.007828369140625013,0.9225672554969787
15,39,1131,0.069921875,0.06230224609375,0.007619628906249995,0.5896179366111756
15,40,1510,0.11611328125,0.10857177734375,0.0075415039062500105,0.025713668093085288
15,41,832,0.0788671875,0.071346435546875,0.007520751953125002,0.9430199879407882
15,42,2047,0.1779296875,0.1704150390625,0.007514648437499993,0.03917156130075455
15,43,992,0.07751953125,0.070025634765625,0.007493896484374998,0.06392884440720081
15,44,1867,0.11361328125,0.106396484375,0.0072167968750000006,0.026485827974975108
15,45,350,0.151953125,0.1448779296875,0.0070751953125000044,0.034461816996335985
15,46,489,0.07357421875,0.06652587890625,0.007048339843750001,0.7273256123065949
15,47,1558,0.18173828125,0.17486328125,0.006874999999999992,0.03501101098954677
15,48,1164,0.1286328125,0.12184814453125,0.006784667968750005,0.018642746955156327
15,49,51,0.07728515625,0.070501708984375,0.006783447265625006,0.8883635103702545
15,50,2029,0.07533203125,0.0687109375,0.006621093750000001,0.8494464921951294
